Age, Workclass, Education, Years of Education, Marital Status, Occupation, Relationship, Race, Sex, Hours Work per Week, Income
40,6,10,13,3, Sales, Husband, White, Male,45,1
38,5,16,10,3, Sales, Husband, White, Male,60,1
24,4,12,9,5, Sales, Other-relative, White, Male,40,0
33,4,12,9,3, Craft-repair, Husband, White, Male,50,0
48,4,10,13,3, Handlers-cleaners, Husband, White, Male,40,0
51,4,10,13,3, Sales, Husband, White, Male,40,1
48,4,12,9,3, Craft-repair, Husband, White, Male,40,0
43,4,6,4,3, Craft-repair, Husband, White, Male,45,0
34,4,15,15,5, Exec-managerial, Own-child, White, Male,50,0
41,4,9,11,6, Craft-repair, Not-in-family, White, Male,30,0
51,5,15,15,1, Prof-specialty, Not-in-family, White, Male,60,1
25,4,12,9,5, Craft-repair, Own-child, White, Male,40,0
20,4,12,9,5, Other-service, Own-child, White, Male,50,0
61,5,12,9,3, Exec-managerial, Husband, White, Male,45,0
35,4,16,10,1, Exec-managerial, Not-in-family, White, Female,70,0
42,2,13,14,1, Prof-specialty, Unmarried, White, Female,40,0
26,2,12,9,5, Other-service, Other-relative, White, Male,16,0
46,4,12,9,3, Other-service, Husband, White, Male,50,0
39,7,10,13,5, Prof-specialty, Not-in-family, White, Male,40,1
29,4,16,10,5, Sales, Own-child, Black, Male,80,0
39,4,16,10,4, Craft-repair, Unmarried, White, Male,40,1
47,4,12,9,3, Craft-repair, Husband, White, Male,40,1
40,4,16,10,3, Transport-moving, Husband, White, Male,50,1
43,7,12,9,3, Craft-repair, Husband, White, Male,40,1
32,4,12,9,1, Handlers-cleaners, Not-in-family, White, Male,40,0
31,4,1,6,1, Sales, Other-relative, White, Female,40,0
44,1,8,12,3, Adm-clerical, Husband, White, Male,40,1
46,2,10,13,3, Protective-serv, Husband, White, Male,40,1
53,6,13,14,3, Prof-specialty, Husband, White, Male,50,1
43,4,10,13,3, Exec-managerial, Husband, White, Male,40,0
41,7,10,13,5, Prof-specialty, Not-in-family, White, Female,40,0
35,4,12,9,7, Other-service, Unmarried, Black, Male,40,0
48,4,10,13,3, Sales, Husband, White, Male,45,0
28,7,13,14,3, Exec-managerial, Wife, White, Female,40,0
44,4,10,13,7, Prof-specialty, Unmarried, White, Female,32,0
51,2,15,15,7, Prof-specialty, Not-in-family, White, Female,40,0
28,4,12,9,5, Transport-moving, Unmarried, White, Male,50,0
36,4,10,13,5, Craft-repair, Not-in-family, White, Male,60,0
28,4,12,9,3, Other-service, Husband, White, Male,35,0
21,4,16,10,5, Sales, Own-child, White, Male,40,0
36,2,16,10,3, Craft-repair, Husband, White, Male,40,0
31,4,12,9,5, Prof-specialty, Not-in-family, White, Male,43,0
44,6,12,9,3, Farming-fishing, Husband, White, Male,60,0
49,2,2,7,1, Handlers-cleaners, Unmarried, White, Male,40,0
40,4,12,9,3, Craft-repair, Husband, White, Male,40,0
64,1,11,16,3, Prof-specialty, Husband, Asian-Pac-Islander, Male,40,1
54,2,13,14,3, Prof-specialty, Husband, White, Male,40,1
27,4,16,10,3, Sales, Husband, Asian-Pac-Islander, Male,55,0
18,4,16,10,5, Other-service, Own-child, White, Female,20,0
68,4,7,5,3, Craft-repair, Husband, Black, Male,44,0
64,4,11,16,7, Prof-specialty, Not-in-family, White, Male,80,1
36,4,12,9,3, Transport-moving, Husband, Amer-Indian-Eskimo, Male,40,0
21,4,12,9,5, Farming-fishing, Own-child, White, Male,24,0
22,4,16,10,5, Craft-repair, Own-child, White, Male,30,0
61,4,10,13,3, Prof-specialty, Husband, White, Male,40,0
24,4,16,10,5, Sales, Own-child, White, Male,10,0
49,7,10,13,3, Prof-specialty, Husband, White, Male,50,1
25,4,16,10,6, Priv-house-serv, Other-relative, White, Female,30,0
29,4,16,10,5, Prof-specialty, Not-in-family, White, Male,45,0
22,4,12,9,5, Sales, Own-child, Black, Female,40,0
57,1,16,10,3, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,40,0
41,4,10,13,5, Prof-specialty, Not-in-family, White, Female,40,0
29,4,12,9,3, Craft-repair, Husband, White, Male,40,1
20,4,16,10,5, Adm-clerical, Unmarried, Black, Female,35,0
47,4,15,15,3, Sales, Husband, White, Male,45,1
22,4,12,9,5, Exec-managerial, Not-in-family, White, Female,55,0
59,5,9,11,1, Prof-specialty, Not-in-family, White, Male,50,1
42,7,13,14,3, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,40,1
64,6,16,10,5, Prof-specialty, Not-in-family, White, Female,35,0
29,1,12,9,4, Other-service, Unmarried, Black, Male,40,0
25,7,16,10,5, Craft-repair, Not-in-family, White, Male,20,0
62,4,16,10,1, Exec-managerial, Not-in-family, White, Female,40,0
44,4,13,14,1, Exec-managerial, Not-in-family, White, Male,45,1
21,4,12,9,6, Other-service, Not-in-family, White, Female,40,0
60,4,16,10,3, Prof-specialty, Husband, White, Male,40,1
46,4,1,6,1, Machine-op-inspct, Unmarried, Black, Male,40,0
44,1,10,13,1, Tech-support, Not-in-family, White, Male,40,1
21,4,12,9,5, Other-service, Own-child, White, Female,19,0
18,4,2,7,5, Handlers-cleaners, Own-child, White, Male,18,0
39,4,10,13,3, Prof-specialty, Wife, White, Female,32,0
33,4,13,14,3, Prof-specialty, Husband, White, Male,45,1
63,4,4,2,1, Transport-moving, Not-in-family, White, Male,40,0
52,2,12,9,3, Protective-serv, Husband, White, Male,52,1
17,4,7,5,5, Sales, Own-child, Black, Male,22,0
45,5,15,15,3, Prof-specialty, Husband, White, Male,50,1
31,4,12,9,5, Sales, Own-child, White, Male,40,0
35,4,16,10,3, Tech-support, Husband, White, Male,40,0
31,4,12,9,3, Machine-op-inspct, Husband, White, Male,40,1
51,7,16,10,1, Prof-specialty, Not-in-family, White, Female,40,0
48,2,12,9,3, Craft-repair, Husband, White, Male,60,0
28,4,12,9,3, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,40,0
42,1,12,9,3, Transport-moving, Husband, White, Male,40,0
38,4,16,10,1, Adm-clerical, Unmarried, White, Female,40,0
43,2,10,13,3, Prof-specialty, Husband, White, Male,40,1
30,4,12,9,3, Handlers-cleaners, Husband, White, Male,40,0
24,4,3,8,5, Sales, Other-relative, White, Male,55,0
46,4,10,13,3, Exec-managerial, Husband, White, Male,60,1
50,4,1,6,3, Transport-moving, Husband, White, Male,60,0
22,4,12,9,6, Other-service, Other-relative, White, Male,35,0
18,7,12,9,5, Adm-clerical, Own-child, Black, Male,15,0
53,4,10,13,3, Prof-specialty, Husband, White, Male,45,1
40,4,10,13,3, Prof-specialty, Husband, White, Male,44,1
36,6,11,16,3, Prof-specialty, Husband, White, Male,35,0
32,4,10,13,3, Exec-managerial, Husband, White, Male,43,1
39,4,12,9,5, Farming-fishing, Own-child, White, Male,12,0
46,4,12,9,3, Handlers-cleaners, Husband, White, Male,40,0
26,2,10,13,5, Adm-clerical, Not-in-family, White, Male,42,0
19,4,16,10,5, Sales, Own-child, White, Male,15,0
24,4,12,9,3, Machine-op-inspct, Not-in-family, White, Female,40,0
28,4,13,14,5, Prof-specialty, Own-child, White, Male,40,0
25,2,13,14,5, Prof-specialty, Own-child, White, Female,40,0
44,4,16,10,3, Exec-managerial, Husband, White, Male,40,1
38,4,12,9,3, Craft-repair, Husband, White, Male,40,0
42,7,13,14,1, Exec-managerial, Not-in-family, White, Male,45,0
28,4,12,9,3, Craft-repair, Own-child, White, Male,40,0
36,4,10,13,5, Exec-managerial, Other-relative, White, Male,50,0
47,4,10,13,5, Sales, Not-in-family, Black, Male,60,1
46,4,12,9,3, Machine-op-inspct, Husband, White, Male,35,0
21,2,16,10,5, Adm-clerical, Own-child, White, Female,40,0
35,4,10,13,5, Exec-managerial, Not-in-family, White, Female,45,0
26,4,12,9,3, Craft-repair, Husband, White, Male,40,0
21,4,16,10,5, Other-service, Not-in-family, White, Female,30,0
67,6,6,4,3, Farming-fishing, Husband, White, Male,40,0
54,4,12,9,5, Exec-managerial, Unmarried, White, Male,40,1
26,4,13,14,5, Tech-support, Other-relative, White, Male,25,0
51,4,10,13,1, Prof-specialty, Not-in-family, White, Female,50,0
27,4,16,10,1, Craft-repair, Not-in-family, White, Male,45,0
27,4,12,9,3, Craft-repair, Husband, White, Male,40,1
39,4,16,10,1, Machine-op-inspct, Own-child, White, Female,40,0
32,4,10,13,1, Exec-managerial, Not-in-family, White, Female,48,1
52,4,12,9,6, Craft-repair, Not-in-family, White, Male,40,0
21,4,16,10,3, Handlers-cleaners, Husband, Black, Male,40,0
27,2,12,9,5, Protective-serv, Own-child, White, Male,38,0
46,4,6,4,4, Transport-moving, Not-in-family, White, Male,45,0
42,4,9,11,3, Other-service, Husband, White, Male,30,0
79,5,10,13,3, Sales, Husband, White, Male,20,1
50,1,10,13,3, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,40,1
43,1,16,10,5, Adm-clerical, Other-relative, White, Male,40,0
51,2,13,14,3, Prof-specialty, Husband, White, Male,60,0
45,4,16,10,3, Transport-moving, Husband, White, Male,50,1
65,4,12,9,6, Protective-serv, Not-in-family, White, Male,20,0
66,4,10,13,3, Sales, Husband, White, Male,5,1
36,6,9,11,3, Farming-fishing, Husband, White, Male,99,0
26,4,8,12,5, Prof-specialty, Own-child, White, Female,36,0
28,4,16,10,5, Sales, Not-in-family, Black, Male,50,0
39,6,15,15,3, Prof-specialty, Husband, White, Male,45,1
43,4,16,10,3, Transport-moving, Husband, White, Male,60,0
20,4,12,9,5, Other-service, Own-child, White, Female,40,0
29,4,16,10,1, Tech-support, Unmarried, White, Male,40,0
32,4,10,13,3, Sales, Husband, White, Male,50,1
44,6,10,13,1, Exec-managerial, Not-in-family, White, Female,40,0
60,4,16,10,3, Handlers-cleaners, Husband, White, Male,40,0
34,4,12,9,3, Sales, Husband, White, Male,40,1
60,4,12,9,7, Handlers-cleaners, Not-in-family, White, Female,40,0
38,4,2,7,1, Sales, Unmarried, White, Female,40,0
29,4,9,11,3, Machine-op-inspct, Husband, White, Male,40,0
41,4,16,10,5, Craft-repair, Not-in-family, White, Male,40,0
49,4,10,13,1, Exec-managerial, Not-in-family, White, Female,40,0
37,4,5,3,6, Other-service, Unmarried, White, Female,40,0
37,6,11,16,5, Prof-specialty, Not-in-family, White, Female,60,1
43,4,16,10,3, Sales, Husband, White, Male,38,1
41,4,13,14,7, Prof-specialty, Not-in-family, White, Female,55,0
37,4,12,9,1, Other-service, Unmarried, Black, Female,40,0
19,4,7,5,5, Craft-repair, Other-relative, White, Male,60,0
29,4,16,10,3, Transport-moving, Husband, White, Male,35,0
40,6,12,9,3, Craft-repair, Husband, White, Male,15,0
53,4,6,4,3, Exec-managerial, Husband, White, Male,40,1
27,4,10,13,3, Sales, Husband, White, Male,55,0
44,6,12,9,3, Craft-repair, Husband, White, Male,50,1
29,4,8,12,1, Craft-repair, Unmarried, White, Female,38,0
25,4,5,3,3, Machine-op-inspct, Husband, Other, Male,40,0
38,4,12,9,3, Sales, Husband, White, Male,55,0
48,5,10,13,3, Exec-managerial, Husband, White, Male,50,1
18,4,16,10,5, Other-service, Own-child, White, Female,12,0
50,4,12,9,1, Craft-repair, Unmarried, White, Male,50,0
37,4,12,9,3, Adm-clerical, Wife, White, Female,40,1
48,4,10,13,7, Other-service, Unmarried, White, Female,20,0
50,4,16,10,5, Other-service, Not-in-family, White, Male,32,0
24,4,16,10,5, Adm-clerical, Own-child, White, Female,30,0
34,4,16,10,3, Tech-support, Husband, Black, Male,40,1
19,4,16,10,5, Sales, Own-child, White, Male,40,0
39,4,12,9,5, Machine-op-inspct, Own-child, White, Male,40,0
40,4,16,10,1, Other-service, Not-in-family, White, Female,40,0
30,4,12,9,5, Adm-clerical, Unmarried, White, Female,40,0
27,4,12,9,5, Adm-clerical, Not-in-family, White, Male,40,0
46,4,16,10,3, Adm-clerical, Husband, White, Male,40,1
24,2,10,13,5, Prof-specialty, Own-child, White, Female,50,0
18,4,3,8,5, Other-service, Own-child, White, Male,20,0
50,6,11,16,3, Prof-specialty, Husband, White, Male,60,1
42,4,2,7,3, Machine-op-inspct, Husband, White, Male,40,0
42,4,7,5,3, Transport-moving, Husband, White, Male,40,0
37,4,9,11,3, Adm-clerical, Husband, White, Male,40,0
57,4,16,10,7, Tech-support, Not-in-family, White, Female,16,0
27,4,10,13,3, Tech-support, Husband, Asian-Pac-Islander, Male,40,1
31,4,1,6,3, Machine-op-inspct, Husband, White, Male,40,0
34,2,13,14,6, Prof-specialty, Unmarried, White, Female,40,0
55,6,12,9,1, Other-service, Other-relative, White, Female,40,0
56,4,2,7,3, Machine-op-inspct, Husband, White, Male,40,0
36,7,10,13,3, Prof-specialty, Wife, White, Female,38,0
35,7,16,10,5, Farming-fishing, Own-child, White, Male,40,0
28,4,13,14,5, Prof-specialty, Not-in-family, White, Male,50,0
38,4,10,13,1, Exec-managerial, Not-in-family, White, Male,40,0
30,5,12,9,3, Handlers-cleaners, Husband, White, Male,60,0
18,4,16,10,5, Other-service, Own-child, White, Female,20,0
35,4,9,11,3, Tech-support, Husband, White, Male,40,1
53,4,12,9,1, Other-service, Not-in-family, White, Female,40,0
46,4,15,15,1, Prof-specialty, Unmarried, White, Female,40,0
45,4,16,10,3, Adm-clerical, Husband, White, Male,40,0
35,4,1,6,3, Other-service, Husband, Asian-Pac-Islander, Male,60,0
41,4,12,9,5, Adm-clerical, Own-child, White, Male,40,0
60,6,12,9,3, Sales, Husband, White, Male,70,1
18,4,16,10,5, Adm-clerical, Own-child, White, Male,15,0
19,4,12,9,5, Machine-op-inspct, Own-child, White, Male,40,0
24,4,12,9,3, Machine-op-inspct, Husband, White, Male,50,0
56,2,10,13,3, Prof-specialty, Husband, White, Male,40,1
28,4,12,9,1, Transport-moving, Not-in-family, White, Male,70,0
29,4,12,9,5, Other-service, Not-in-family, White, Male,32,0
35,6,16,10,5, Craft-repair, Own-child, White, Male,40,0
55,4,11,16,3, Prof-specialty, Husband, White, Male,55,1
18,4,12,9,5, Adm-clerical, Own-child, White, Male,35,0
53,4,12,9,5, Craft-repair, Not-in-family, White, Male,40,0
26,4,13,14,3, Machine-op-inspct, Husband, White, Male,20,0
55,4,16,10,3, Tech-support, Husband, White, Male,40,1
45,2,16,10,3, Exec-managerial, Husband, White, Male,40,1
28,4,12,9,5, Machine-op-inspct, Own-child, White, Male,40,0
32,4,10,13,3, Exec-managerial, Husband, White, Male,40,1
27,4,12,9,5, Handlers-cleaners, Own-child, White, Male,40,0
35,4,12,9,1, Craft-repair, Not-in-family, White, Female,40,0
36,4,12,9,1, Handlers-cleaners, Unmarried, White, Female,37,0
41,4,10,13,3, Sales, Husband, White, Male,45,1
23,4,10,13,5, Sales, Own-child, White, Male,20,0
22,4,3,8,5, Transport-moving, Other-relative, White, Male,40,0
36,6,15,15,1, Prof-specialty, Unmarried, White, Male,40,1
65,5,10,13,3, Exec-managerial, Husband, White, Male,40,1
25,4,12,9,5, Sales, Own-child, White, Female,40,0
33,2,16,10,3, Protective-serv, Husband, White, Male,40,1
31,4,16,10,3, Sales, Husband, White, Male,40,0
50,7,10,13,3, Exec-managerial, Husband, White, Male,40,1
49,7,16,10,3, Prof-specialty, Husband, White, Male,50,1
43,4,10,13,1, Exec-managerial, Unmarried, White, Female,40,0
23,1,16,10,3, Adm-clerical, Other-relative, White, Female,40,0
34,4,13,14,3, Exec-managerial, Husband, Asian-Pac-Islander, Male,40,1
23,4,16,10,1, Sales, Own-child, Black, Female,40,0
63,4,1,6,3, Craft-repair, Husband, White, Male,40,0
33,4,12,9,5, Farming-fishing, Not-in-family, White, Male,40,0
51,5,10,13,1, Farming-fishing, Unmarried, White, Male,50,0
31,4,12,9,1, Craft-repair, Not-in-family, White, Male,45,0
32,4,16,10,3, Exec-managerial, Own-child, White, Female,40,0
31,4,16,10,5, Adm-clerical, Not-in-family, Black, Female,36,0
47,4,9,11,3, Sales, Husband, White, Male,40,1
54,7,16,10,3, Protective-serv, Husband, White, Male,40,1
23,4,16,10,5, Sales, Not-in-family, White, Male,40,0
34,4,12,9,3, Exec-managerial, Husband, White, Male,40,1
46,4,2,7,3, Other-service, Wife, Black, Female,35,1
34,4,8,12,1, Sales, Not-in-family, White, Male,50,1
31,4,12,9,5, Other-service, Not-in-family, White, Male,50,0
41,4,12,9,3, Tech-support, Husband, White, Male,40,0
27,6,9,11,5, Prof-specialty, Other-relative, White, Male,30,0
23,4,16,10,5, Craft-repair, Own-child, White, Male,40,0
24,2,8,12,5, Adm-clerical, Own-child, White, Female,20,0
59,1,8,12,3, Adm-clerical, Husband, White, Male,40,0
56,4,12,9,3, Craft-repair, Husband, White, Male,40,0
35,6,12,9,3, Transport-moving, Husband, Amer-Indian-Eskimo, Male,40,0
59,4,12,9,3, Other-service, Husband, White, Male,45,0
47,4,9,11,3, Craft-repair, Husband, White, Male,40,1
51,6,12,9,1, Sales, Not-in-family, White, Female,44,0
42,4,10,13,1, Adm-clerical, Unmarried, White, Female,45,0
29,1,16,10,4, Adm-clerical, Own-child, White, Female,40,0
23,4,12,9,5, Craft-repair, Unmarried, White, Male,45,0
43,6,12,9,3, Craft-repair, Husband, White, Male,60,0
46,4,16,10,3, Exec-managerial, Husband, White, Male,40,0
30,4,16,10,6, Adm-clerical, Not-in-family, White, Female,40,0
23,4,16,10,5, Tech-support, Own-child, White, Female,20,0
29,7,13,14,5, Prof-specialty, Not-in-family, White, Female,35,0
33,4,12,9,1, Exec-managerial, Not-in-family, White, Female,45,0
33,2,12,9,3, Other-service, Husband, Black, Male,40,0
46,2,16,10,1, Adm-clerical, Unmarried, White, Female,45,0
35,4,16,10,4, Adm-clerical, Not-in-family, Black, Female,40,0
36,4,10,13,3, Exec-managerial, Husband, White, Male,40,1
25,4,12,9,6, Exec-managerial, Unmarried, White, Female,37,0
35,4,10,13,3, Sales, Husband, White, Male,40,0
30,4,6,4,5, Machine-op-inspct, Unmarried, White, Male,42,0
39,4,16,10,3, Other-service, Husband, Asian-Pac-Islander, Male,84,1
37,4,16,10,3, Craft-repair, Husband, White, Male,55,0
22,4,12,9,5, Machine-op-inspct, Not-in-family, White, Male,42,0
25,4,12,9,3, Transport-moving, Husband, White, Male,60,0
50,4,12,9,3, Sales, Wife, Black, Female,40,0
64,1,15,15,3, Prof-specialty, Husband, White, Male,45,1
33,4,9,11,6, Prof-specialty, Not-in-family, White, Male,45,0
59,5,5,3,3, Farming-fishing, Husband, White, Male,40,0
24,4,12,9,5, Adm-clerical, Not-in-family, White, Female,40,0
41,4,10,13,3, Sales, Husband, White, Male,55,0
60,4,10,13,1, Exec-managerial, Own-child, White, Male,60,0
19,4,12,9,5, Machine-op-inspct, Unmarried, White, Male,30,0
23,4,16,10,5, Craft-repair, Other-relative, White, Male,40,0
57,5,13,14,3, Sales, Husband, White, Male,40,1
36,4,13,14,3, Adm-clerical, Husband, White, Male,40,1
24,4,10,13,5, Prof-specialty, Own-child, White, Male,40,0
32,4,12,9,3, Craft-repair, Husband, White, Male,50,1
27,4,10,13,3, Sales, Husband, White, Male,45,1
43,4,9,11,5, Adm-clerical, Own-child, White, Female,55,0
54,4,9,11,7, Exec-managerial, Not-in-family, White, Female,40,0
22,4,12,9,3, Farming-fishing, Husband, White, Male,45,0
29,4,12,9,5, Craft-repair, Not-in-family, White, Male,50,0
22,4,3,8,5, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,50,0
37,4,10,13,3, Sales, Husband, White, Male,50,1
38,6,11,16,3, Prof-specialty, Husband, White, Male,50,1
34,4,16,10,3, Handlers-cleaners, Husband, White, Male,40,0
45,4,16,10,3, Machine-op-inspct, Husband, White, Male,84,1
28,4,4,2,5, Priv-house-serv, Not-in-family, White, Female,40,0
68,4,11,16,1, Prof-specialty, Not-in-family, White, Female,40,0
36,4,12,9,3, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,40,0
20,4,7,5,5, Other-service, Unmarried, White, Male,30,0
24,4,16,10,5, Craft-repair, Own-child, White, Female,45,0
38,4,16,10,1, Exec-managerial, Unmarried, White, Female,40,0
32,4,10,13,5, Exec-managerial, Not-in-family, White, Female,40,0
34,4,16,10,3, Prof-specialty, Husband, White, Male,50,1
47,4,12,9,7, Adm-clerical, Not-in-family, White, Female,40,0
28,4,10,13,5, Other-service, Not-in-family, White, Female,50,0
32,4,15,15,3, Prof-specialty, Husband, White, Male,40,1
58,4,12,9,3, Machine-op-inspct, Husband, White, Male,40,0
64,5,15,15,3, Prof-specialty, Husband, White, Male,35,1
38,4,16,10,5, Sales, Own-child, White, Female,50,0
43,4,12,9,5, Adm-clerical, Not-in-family, White, Female,40,0
28,4,3,8,1, Farming-fishing, Not-in-family, White, Male,40,0
21,4,16,10,5, Adm-clerical, Own-child, White, Male,40,0
23,4,10,13,5, Prof-specialty, Own-child, Asian-Pac-Islander, Female,20,0
25,4,7,5,5, Handlers-cleaners, Own-child, Black, Male,40,0
41,4,12,9,6, Adm-clerical, Not-in-family, Black, Male,40,0
41,4,16,10,3, Craft-repair, Husband, Black, Male,40,0
27,4,10,13,3, Prof-specialty, Husband, White, Male,40,0
54,4,6,4,7, Other-service, Unmarried, White, Male,30,0
