Age, Workclass, Years of Education, Occupation, Relationship, Race, Sex, Hours Work per Week, Income
24,4,13,10,2,2,1,40,0
28,4,13,10,2,2,0,60,1
21,4,12,8,2,2,1,5,0
43,6,11,4,2,2,0,25,0
22,4,9,12,2,2,1,25,0
62,6,9,3,2,2,0,40,0
21,6,10,13,2,2,0,25,0
37,4,10,14,2,2,0,45,0
34,4,10,8,1,1,1,40,0
74,6,13,4,2,2,0,12,1
43,4,10,7,1,1,1,38,0
25,4,10,10,2,2,1,40,0
43,4,7,6,2,2,0,40,0
23,4,7,8,2,2,0,40,0
33,4,9,7,1,1,1,40,0
51,7,13,4,2,2,0,35,1
64,4,13,12,2,2,1,40,0
35,4,10,4,2,2,0,50,0
69,6,6,5,2,2,0,45,0
32,4,13,4,2,2,0,48,1
20,4,10,8,2,2,1,40,0
66,5,9,14,2,2,0,50,1
31,4,10,3,2,2,0,40,0
22,4,10,8,2,2,1,24,0
32,4,15,10,2,2,0,40,0
23,4,12,12,2,2,1,40,0
21,4,10,1,2,2,0,40,0
36,4,9,8,4,4,1,2,0
62,2,4,3,2,2,0,40,0
24,4,9,6,2,2,0,40,0
45,4,10,14,2,2,0,50,1
27,4,7,6,2,2,0,40,0
38,4,15,10,2,2,0,90,1
30,4,10,7,2,2,0,30,0
21,6,11,5,2,2,0,40,0
56,6,9,12,2,2,0,40,0
59,2,14,10,2,2,1,60,1
37,6,10,4,2,2,1,40,0
52,4,10,4,2,2,1,40,0
50,1,10,4,2,2,0,40,1
55,4,13,4,2,2,0,60,1
55,4,13,10,2,2,0,40,1
72,4,10,10,2,2,0,20,0
39,4,10,4,2,2,1,40,0
28,4,8,7,2,2,1,40,0
38,4,13,13,2,2,0,40,0
44,4,10,3,2,2,0,55,0
51,6,9,12,2,2,0,40,0
20,4,10,8,2,2,0,36,0
25,4,10,14,2,2,1,45,0
52,4,10,12,2,2,1,20,1
45,4,9,3,2,2,1,40,0
17,4,7,1,2,2,1,12,0
20,4,9,8,4,4,1,15,0
64,2,14,10,2,2,0,25,0
34,4,9,1,2,2,0,40,0
74,6,10,4,2,2,0,4,0
58,1,7,3,1,1,1,40,1
44,4,14,10,2,2,0,40,1
23,7,12,1,2,2,1,25,0
23,4,9,6,2,2,0,50,0
27,4,11,13,2,2,1,36,0
34,4,13,12,2,2,0,45,1
18,4,9,12,2,2,1,24,0
33,4,7,12,1,1,1,17,0
50,6,10,3,2,2,0,48,0
47,4,9,12,2,2,0,50,0
50,5,15,10,2,2,0,55,1
18,4,7,12,2,2,1,15,0
49,2,15,10,2,2,1,60,1
34,4,10,6,2,2,0,50,0
51,4,14,10,2,2,0,45,1
56,7,10,4,2,2,0,40,1
64,4,9,1,2,2,1,8,0
23,4,10,5,2,2,1,50,0
33,4,10,14,2,2,0,40,0
43,4,14,4,2,2,0,45,0
60,1,9,4,2,2,0,40,1
57,7,8,8,2,2,1,40,0
22,4,13,12,2,2,0,45,0
23,4,13,7,2,2,0,40,0
54,4,10,12,2,2,0,50,1
39,1,9,1,1,1,0,52,1
32,6,14,10,2,2,0,40,0
20,4,10,13,2,2,0,15,0
30,4,10,4,2,2,0,52,0
56,6,9,5,2,2,0,45,0
34,4,9,6,2,2,0,40,0
32,4,9,3,2,2,0,40,0
59,4,14,10,2,2,0,50,1
19,4,10,10,2,2,0,11,0
29,4,9,6,2,2,0,42,0
24,4,10,3,2,2,0,60,0
41,7,14,10,2,2,0,35,0
23,4,4,6,2,2,1,30,0
32,4,9,12,2,2,0,50,1
51,5,9,12,2,2,0,40,0
18,4,9,12,2,2,0,10,0
28,4,10,4,2,2,1,40,0
38,4,9,14,1,1,1,30,0
29,4,13,10,2,2,0,50,0
25,4,9,14,2,2,0,45,0
31,4,15,13,2,2,0,55,0
34,4,13,1,2,2,1,25,0
34,4,9,4,2,2,0,45,1
66,7,9,4,2,2,0,40,1
41,4,3,6,2,2,0,40,0
62,4,4,10,2,2,0,20,0
58,4,9,3,1,1,0,40,0
40,4,9,4,2,2,1,40,0
24,4,13,4,4,4,1,40,0
47,4,9,4,2,2,0,40,1
19,4,9,8,1,1,0,25,0
32,4,10,3,2,2,0,45,0
51,7,10,1,2,2,1,40,0
25,4,5,14,2,2,0,45,0
22,4,10,14,2,2,0,40,0
29,4,13,4,2,2,1,50,1
20,4,9,12,2,2,0,40,0
42,4,4,3,2,2,0,40,0
18,4,9,7,2,2,0,20,0
23,4,6,7,4,4,1,40,0
28,4,13,1,2,2,0,40,1
55,4,13,10,2,2,1,40,1
40,4,9,7,1,1,0,40,0
52,4,10,12,2,2,0,50,0
37,4,9,7,2,2,0,40,1
21,4,10,12,2,2,1,22,0
35,4,11,8,2,2,0,60,0
45,4,10,7,2,2,0,48,0
39,4,9,1,1,1,1,40,0
54,4,9,3,2,2,0,44,0
42,4,4,12,2,2,1,40,0
59,5,12,3,2,2,0,40,0
42,4,9,12,2,2,1,40,1
22,4,10,11,1,1,1,20,0
33,4,13,10,2,2,1,40,0
39,4,10,7,2,2,0,40,1
18,5,7,5,2,2,0,70,0
46,4,10,12,1,1,0,60,1
24,4,13,8,2,2,0,40,0
28,4,11,6,2,2,1,30,0
21,7,9,1,2,2,1,43,0
22,4,7,3,2,2,0,30,0
61,4,3,6,4,4,0,40,1
56,1,10,1,4,4,0,40,0
21,4,10,12,2,2,1,20,0
17,4,6,6,2,2,0,26,0
29,4,10,6,2,2,0,40,1
28,2,9,11,2,2,0,40,1
62,4,9,1,2,2,1,38,0
39,4,9,7,1,1,0,40,0
30,2,9,11,2,2,0,40,0
18,2,7,1,2,2,0,12,0
54,4,9,6,2,2,0,40,0
49,4,10,14,2,2,0,40,1
33,7,16,10,4,4,0,50,0
50,4,13,12,2,2,0,40,1
57,4,9,8,2,2,0,78,0
50,7,9,1,2,2,1,40,0
45,4,13,4,2,2,0,40,1
41,4,10,4,2,2,0,40,1
23,4,9,7,2,2,0,48,0
23,4,13,12,2,2,1,40,0
47,4,9,1,2,2,1,40,0
39,6,13,4,4,4,0,50,0
29,4,11,7,2,2,0,48,1
46,4,9,7,1,1,0,40,0
18,4,3,6,2,2,0,40,0
68,4,4,3,2,2,0,40,0
62,4,11,13,2,2,0,40,1
43,4,12,13,2,2,0,40,0
35,4,9,3,2,2,0,40,0
21,4,9,1,2,2,1,40,0
21,7,10,6,2,2,0,40,0
41,2,11,3,2,2,1,45,0
61,4,9,14,2,2,0,40,0
24,4,9,3,2,2,0,50,0
21,4,9,11,1,1,0,40,0
36,7,3,8,2,2,0,40,0
37,2,11,11,2,2,1,40,0
69,4,8,14,2,2,0,60,1
49,1,10,4,2,2,1,50,0
55,4,9,5,2,2,0,53,1
21,4,9,7,2,2,0,40,0
18,4,6,8,2,2,0,40,0
26,4,9,10,1,1,0,40,0
46,4,9,5,2,2,0,55,0
23,4,6,3,2,2,0,40,0
48,4,9,3,2,2,0,40,1
36,4,9,3,2,2,0,48,1
42,7,14,10,2,2,0,40,0
41,2,14,10,2,2,0,38,1
45,4,12,12,2,2,1,40,0
52,4,9,3,2,2,0,40,0
22,2,13,10,1,1,1,18,0
20,4,10,7,2,2,1,40,0
27,4,9,7,2,2,0,43,0
36,4,9,4,2,2,0,40,0
34,4,9,14,3,3,0,52,0
38,4,14,10,2,2,0,50,1
47,4,9,12,2,2,1,45,0
21,4,9,3,2,2,0,50,0
33,4,9,14,2,2,0,40,0
31,2,12,11,2,2,0,40,0
61,4,8,3,2,2,0,40,0
46,4,6,6,1,1,0,45,0
55,2,14,10,1,1,0,40,1
19,7,10,10,2,2,0,40,0
39,4,9,7,2,2,0,40,1
61,4,9,8,2,2,0,40,0
28,4,10,6,2,2,0,40,0
28,4,6,14,2,2,0,40,0
61,4,9,3,2,2,0,37,0
54,4,10,12,2,2,0,40,0
50,5,10,7,2,2,0,70,0
37,2,14,10,2,2,1,45,1
56,4,9,12,2,2,1,4,0
31,4,13,4,2,2,1,50,1
32,7,13,4,2,2,1,55,1
28,4,7,8,2,2,1,40,0
34,4,11,13,2,2,0,40,0
33,4,6,8,2,2,1,25,0
42,4,11,1,2,2,1,35,0
64,4,11,3,2,2,0,48,0
29,4,10,6,2,2,0,20,0
45,4,10,14,2,2,0,40,0
48,4,14,10,2,2,0,45,1
44,4,10,13,2,2,1,38,0
34,1,10,1,2,2,0,40,0
40,4,9,7,2,2,0,45,0
45,4,9,3,2,2,0,40,0
23,4,10,8,2,2,1,20,0
51,4,13,10,2,2,0,55,1
24,4,9,3,2,2,0,50,0
57,4,13,10,2,2,0,40,1
23,4,10,1,2,2,1,40,0
34,4,10,5,2,2,0,40,1
36,4,9,7,2,2,0,40,0
56,5,15,10,2,2,0,32,1
42,4,9,4,2,2,1,40,0
45,5,13,4,2,2,0,60,0
38,4,13,10,2,2,0,70,1
29,2,11,11,2,2,0,40,1
54,4,13,10,2,2,0,40,0
40,4,9,7,2,2,0,40,1
29,4,9,14,2,2,0,40,0
35,1,13,4,2,2,0,40,0
47,4,9,4,2,2,1,37,0
51,4,11,4,2,2,1,43,0
28,4,9,8,2,2,0,40,0
58,4,9,7,2,2,0,45,1
24,4,9,7,2,2,1,25,0
46,7,9,4,2,2,0,40,0
57,4,6,7,1,1,0,48,0
22,4,9,6,2,2,0,20,0
28,4,13,13,1,1,0,30,0
23,4,9,12,2,2,0,60,0
19,4,9,6,2,2,0,40,0
66,7,9,10,1,1,1,35,0
38,4,10,4,2,2,0,55,0
39,1,10,4,1,1,1,40,0
47,4,9,7,2,2,0,40,1
39,4,9,14,2,2,0,60,0
22,4,10,14,2,2,0,40,0
36,4,9,3,1,1,0,30,0
32,4,10,7,4,4,0,40,0
43,2,13,10,2,2,0,40,0
51,4,9,3,2,2,0,40,0
42,4,3,3,2,2,0,60,0
32,7,8,1,2,2,1,40,0
34,4,10,1,2,2,0,40,0
51,4,11,3,2,2,0,57,0
38,4,13,12,2,2,0,44,0
21,4,9,6,1,1,0,20,0
33,6,13,8,2,2,1,15,0
34,4,9,3,2,2,0,40,0
32,4,9,4,2,2,0,40,0
27,6,9,8,1,1,0,60,1
35,5,10,12,2,2,0,50,1
29,7,13,10,2,2,0,50,0
40,4,9,3,2,2,0,40,0
46,4,4,5,1,1,0,30,0
37,4,9,8,1,1,1,30,0
38,6,9,3,2,2,0,25,0
37,4,10,4,1,1,0,60,1
44,4,13,10,2,2,0,45,1
25,4,14,10,2,2,0,30,0
38,4,9,12,2,2,0,42,0
34,2,12,1,2,2,1,10,0
50,6,9,12,2,2,0,60,1
46,4,10,4,2,2,0,50,1
20,4,3,6,2,2,0,30,0
47,7,11,4,2,2,0,38,1
46,4,16,10,2,2,0,60,1
34,4,12,12,2,2,0,40,0
61,4,9,14,2,2,0,40,0
55,7,10,10,1,1,1,37,0
36,4,9,14,2,2,0,35,0
28,4,10,4,2,2,1,40,1
22,4,9,8,2,2,0,40,0
34,4,10,12,1,1,1,35,0
33,4,10,7,1,1,0,40,0
27,4,9,8,2,2,1,32,0
43,1,14,6,2,2,0,12,0
55,4,6,3,2,2,0,40,1
39,6,6,8,2,2,1,15,0
20,4,10,8,2,2,0,33,0
38,4,9,6,1,1,0,40,0
30,4,10,3,2,2,0,40,0
21,4,7,8,2,2,0,42,0
60,4,9,10,2,2,0,30,0
43,4,10,6,2,2,0,40,0
36,4,9,3,2,2,0,45,1
23,4,10,8,2,2,1,48,0
57,2,10,6,1,1,0,40,1
25,2,9,6,1,1,0,40,0
38,4,9,8,1,1,1,32,0
22,4,9,3,2,2,0,35,0
23,4,3,3,2,2,0,40,0
61,6,9,12,2,2,1,44,0
28,4,10,3,2,2,0,46,0
21,4,10,8,2,2,1,25,0
49,4,14,10,2,2,0,40,0
37,4,8,3,2,2,0,35,0
23,4,10,8,2,2,1,40,0
38,6,10,10,2,2,0,50,0
34,2,13,10,2,2,1,46,1
21,4,9,7,2,2,1,40,0
27,7,10,4,1,1,0,40,1
57,4,9,3,2,2,0,84,1
22,4,9,6,1,1,0,25,0
20,4,10,1,2,2,1,35,0
49,5,10,10,2,2,1,65,1
38,4,9,3,2,2,0,40,0
40,4,13,13,2,2,0,40,0
44,4,9,3,1,1,0,40,0
37,6,10,1,2,2,1,20,0
57,4,14,10,2,2,0,30,0
56,4,4,8,2,2,1,30,0
41,4,12,10,2,2,0,80,0
50,6,9,8,4,4,0,60,0
33,4,5,7,2,2,0,50,0
29,4,14,12,2,2,0,20,0
28,1,13,4,2,2,0,40,1
35,4,6,7,2,2,0,50,0
36,4,9,3,2,2,0,40,0
45,4,16,10,1,1,1,35,1
30,6,12,3,2,2,0,40,0
35,5,9,8,2,2,0,60,0
27,4,11,12,2,2,0,40,0
22,4,9,4,2,2,0,40,0
24,4,10,6,2,2,0,30,0
47,4,13,10,2,2,0,50,1
47,4,10,4,2,2,0,40,1
18,4,7,8,2,2,1,15,0
18,4,10,1,2,2,0,30,0
31,2,9,11,2,2,0,47,1
43,6,14,8,2,2,1,30,0
45,4,9,14,2,2,0,40,0
39,4,9,14,2,2,0,40,0
30,4,13,1,2,2,0,50,0
22,4,10,1,2,2,1,35,0
30,6,9,5,2,2,0,85,0
36,4,16,10,2,2,0,60,1
20,7,12,10,2,2,0,30,0
27,4,9,14,2,2,0,45,0
59,2,10,4,2,2,0,60,1
60,4,9,3,2,2,0,40,0
43,4,13,4,2,2,1,40,0
35,4,9,14,2,2,0,60,0
40,4,13,1,2,2,0,50,1
20,4,7,6,2,2,0,35,0
47,4,14,4,2,2,0,40,0
40,4,12,10,2,2,0,50,0
20,4,9,7,2,2,0,40,0
25,4,10,1,2,2,1,40,0
47,4,11,10,2,2,0,40,1
29,6,12,12,2,2,1,40,1
34,4,9,14,2,2,0,45,0
45,7,13,10,2,2,1,40,0
23,4,10,6,2,2,0,50,0
46,4,12,1,2,2,1,40,0
41,7,10,7,1,1,1,38,0
29,4,13,10,2,2,0,40,1
17,4,7,6,3,3,0,20,0
39,4,5,3,2,2,0,40,0
37,4,9,7,1,1,1,40,0
34,4,9,7,1,1,0,40,0
20,4,9,3,2,2,0,40,0
52,4,11,3,2,2,0,40,1
42,2,12,10,3,3,1,40,0
22,4,3,3,2,2,0,35,0
66,7,10,4,2,2,1,55,0
35,4,9,14,2,2,0,65,0
40,2,12,10,2,2,0,40,1
21,4,9,12,3,3,1,38,0
51,2,9,11,2,2,0,52,0
34,4,6,3,2,2,0,40,0
24,4,9,3,2,2,0,40,0
43,4,13,1,2,2,1,40,0
34,4,13,4,2,2,1,40,1
42,2,14,10,2,2,1,40,0
41,4,11,3,2,2,0,30,0
21,4,9,14,2,2,1,40,0
64,2,4,11,2,2,0,10,0
24,1,9,1,2,2,1,40,0
23,4,10,6,2,2,0,10,0
29,4,9,12,2,2,0,50,0
44,6,9,4,2,2,1,60,0
28,4,13,10,2,2,0,55,0
33,5,9,12,2,2,0,50,1
35,4,10,3,2,2,0,40,0
41,4,6,3,2,2,1,40,0
42,4,13,12,1,1,0,40,1
51,6,10,4,2,2,0,99,1
32,4,7,8,1,1,1,40,0
37,4,9,3,2,2,0,40,0
18,4,7,12,2,2,1,25,0
24,4,11,8,2,2,1,35,0
45,4,10,1,2,2,0,40,0
52,1,13,4,2,2,0,45,1
35,4,9,8,2,2,1,40,0
46,5,13,4,2,2,1,50,0
63,4,9,4,2,2,0,50,1
32,2,13,10,2,2,1,35,1
24,4,9,8,2,2,1,15,0
29,4,13,1,2,2,1,40,0
35,4,13,4,2,2,0,50,1
70,4,6,6,2,2,0,32,0
36,4,9,7,2,2,1,30,0
53,4,9,8,1,1,0,30,1
49,2,9,14,2,2,0,40,0
60,4,15,4,2,2,0,40,1
18,4,7,6,2,2,0,40,0
21,4,10,8,2,2,0,35,0
42,4,6,14,1,1,0,40,0
25,7,14,10,2,2,1,37,0
32,4,9,3,2,2,0,40,0
25,5,9,12,2,2,0,60,0
47,4,13,1,2,2,0,40,1
30,4,11,10,2,2,1,40,0
38,6,13,5,2,2,0,60,0
34,4,9,14,2,2,0,55,0
37,4,12,8,2,2,1,30,0
56,4,9,4,2,2,1,40,1
52,7,11,4,2,2,0,40,0
23,4,13,10,2,2,0,40,0
29,7,9,11,2,2,0,42,0
45,4,9,3,2,2,0,40,1
23,2,13,10,2,2,1,40,0
45,4,14,4,2,2,0,65,1
30,4,13,4,2,2,0,42,0
45,4,13,12,2,2,0,50,0
26,4,9,7,2,2,0,40,0
23,4,10,7,2,2,0,40,0
24,4,10,8,2,2,1,40,0
43,4,14,4,2,2,0,40,1
42,4,9,6,2,2,0,40,0
72,4,10,1,2,2,1,25,0
57,4,13,4,2,2,0,60,1
24,4,13,12,2,2,0,45,0
27,4,9,6,2,2,0,40,0
54,4,9,12,2,2,0,40,0
42,2,9,4,2,2,0,60,1
17,4,5,8,1,1,0,40,0
48,4,13,4,2,2,0,55,1
39,4,13,12,2,2,1,40,0
41,5,13,4,2,2,0,70,1
50,4,4,8,2,2,1,35,0
57,4,9,14,2,2,0,45,0
44,2,16,10,2,2,0,36,1
49,4,9,12,2,2,0,40,0
44,4,12,10,1,1,1,50,0
42,4,11,3,2,2,0,44,0
18,4,8,8,2,2,0,18,0
51,4,9,13,1,1,1,40,0
28,4,13,10,2,2,1,40,0
39,4,12,4,2,2,1,45,1
25,4,9,12,2,2,0,52,0
41,4,15,10,2,2,0,50,1
39,4,10,12,2,2,0,40,1
42,6,7,8,2,2,1,30,0
33,4,9,1,2,2,1,40,0
47,4,10,12,2,2,1,45,1
27,2,13,11,2,2,0,68,0
39,4,14,4,2,2,0,45,1
20,4,10,5,2,2,0,40,0
49,4,9,8,2,2,1,40,0
46,4,9,6,2,2,0,35,0
47,4,9,12,2,2,0,30,1
35,4,5,3,2,2,0,40,0
24,4,9,6,2,2,0,40,0
43,4,13,8,2,2,1,35,0
60,2,14,10,2,2,0,40,1
53,4,7,7,2,2,0,48,1
47,4,10,4,2,2,1,40,0
34,4,10,6,2,2,0,40,0
37,4,11,8,2,2,0,40,0
35,4,9,8,2,2,0,30,0
23,4,10,4,2,2,1,40,0
29,4,9,14,2,2,0,50,0
23,4,10,3,2,2,0,40,0
35,4,9,8,2,2,1,35,0
27,2,13,10,2,2,1,40,0
40,4,9,1,2,2,1,70,0
31,4,13,12,2,2,0,65,0
18,4,10,12,2,2,0,40,0
25,4,12,10,2,2,1,40,0
36,4,10,11,1,1,1,40,0
38,4,6,3,2,2,0,40,0
52,4,9,3,2,2,0,40,0
23,4,9,8,2,2,0,35,0
48,6,10,4,2,2,0,30,1
46,4,9,1,2,2,0,40,1
26,4,9,11,2,2,0,40,0
47,4,9,7,2,2,0,40,0
65,4,13,10,2,2,0,40,0
31,2,9,14,1,1,0,40,0
38,4,9,4,2,2,1,40,1
68,4,9,4,2,2,0,40,0
26,4,13,1,4,4,1,40,0
42,4,9,8,2,2,0,40,0
49,4,9,3,2,2,0,40,1
42,4,13,1,4,4,1,40,1
39,4,14,4,2,2,0,65,1
31,6,5,3,2,2,0,40,0
28,7,13,10,2,2,0,20,0
36,4,13,10,2,2,1,50,0
42,7,10,4,2,2,1,40,1
62,4,9,7,2,2,0,40,0
21,4,9,5,2,2,0,24,0
21,4,10,1,2,2,1,20,0
22,4,10,8,2,2,1,25,0
30,4,6,3,2,2,0,40,0
64,4,9,1,2,2,1,40,0
28,4,13,4,2,2,1,28,1
41,6,12,3,2,2,0,40,1
25,4,9,3,2,2,0,40,0
27,4,9,5,2,2,0,40,0
40,4,12,13,2,2,0,44,0
58,4,10,4,2,2,0,40,1
31,4,15,10,2,2,1,99,0
50,2,9,14,2,2,1,40,0
27,4,9,6,2,2,0,40,0
50,4,13,12,2,2,0,40,0
45,4,9,11,1,1,0,40,1
33,4,8,11,1,1,0,40,0
62,4,10,1,2,2,0,40,0
38,4,9,3,2,2,0,40,0
19,4,10,8,2,2,1,35,0
30,4,7,8,1,1,1,30,0
38,4,10,12,2,2,1,25,0
42,6,9,5,2,2,0,99,1
49,5,10,12,2,2,0,25,0
53,4,14,4,2,2,0,50,1
45,2,10,3,2,2,0,40,1
24,4,10,1,1,1,1,40,0
29,4,11,1,2,2,1,35,0
24,4,10,12,2,2,1,30,0
38,1,13,10,2,2,0,40,1
25,5,11,14,2,2,0,55,0
51,7,6,3,3,3,0,40,0
19,4,10,1,2,2,1,8,0
38,4,10,3,2,2,0,52,1
60,4,9,8,2,2,1,40,0
29,6,9,12,2,2,0,40,0
28,1,6,8,3,3,1,40,0
36,4,9,10,2,2,0,45,1
24,4,12,3,2,2,0,40,0
43,4,12,1,2,2,1,38,0
29,5,15,10,2,2,0,55,1
67,6,15,10,2,2,0,25,1
20,4,9,11,2,2,0,40,0
21,4,10,8,4,4,0,20,0
20,4,6,6,2,2,0,40,0
42,4,12,4,2,2,0,60,1
20,4,10,8,2,2,1,10,0
19,2,9,1,2,2,0,35,0
34,4,9,3,2,2,0,45,0
40,2,13,10,2,2,1,45,0
33,4,10,8,1,1,1,25,0
36,4,10,3,2,2,1,37,0
43,4,12,3,2,2,0,70,1
41,2,9,8,1,1,1,40,0
34,7,9,13,2,2,0,40,1
33,4,12,12,2,2,0,40,1
47,4,9,7,2,2,0,40,0
41,4,2,12,2,2,0,50,0
40,4,9,3,2,2,0,40,1
28,4,13,3,1,1,0,40,0
62,6,9,12,2,2,0,90,1
29,4,9,1,2,2,1,50,0
46,4,10,1,2,2,1,40,0
28,4,9,8,2,2,0,60,0
57,1,9,1,2,2,1,40,0
22,4,10,12,2,2,1,40,0
28,2,12,1,2,2,1,40,0
24,4,13,1,2,2,1,45,0
54,6,13,5,2,2,0,50,1
22,4,7,3,2,2,0,40,0
36,7,13,11,1,1,1,40,0
50,4,10,1,2,2,1,40,0
18,4,7,6,2,2,0,24,0
52,7,12,12,2,2,0,40,1
41,4,4,8,2,2,0,40,0
36,4,13,12,2,2,1,40,0
34,6,13,10,2,2,1,55,1
21,4,11,3,2,2,0,40,0
46,4,9,4,2,2,0,40,0
61,2,14,10,2,2,1,25,0
22,7,10,14,2,2,0,25,0
36,7,15,10,2,2,1,50,1
43,2,14,10,2,2,1,40,0
25,4,12,1,4,4,1,37,1
17,4,6,9,2,2,0,30,0
45,4,11,3,2,2,0,38,1
30,4,15,10,2,2,0,80,0
40,4,14,10,2,2,0,35,0
31,2,14,4,2,2,0,45,0
42,4,13,4,2,2,0,40,1
53,4,9,3,2,2,0,40,1
37,4,2,14,2,2,0,40,0
37,7,9,8,2,2,1,20,0
54,4,10,12,2,2,1,40,1
36,4,9,8,2,2,1,30,0
46,4,10,1,2,2,1,40,0
46,4,13,12,2,2,0,48,0
32,4,5,14,2,2,0,50,0
17,4,7,3,2,2,0,40,0
42,7,13,10,1,1,0,40,0
37,2,9,3,2,2,0,40,0
29,4,9,7,2,2,0,48,0
54,4,13,4,2,2,0,40,1
38,4,8,3,2,2,0,48,0
46,2,9,14,2,2,0,40,0
24,4,9,6,2,2,0,40,0
57,4,2,6,2,2,0,40,0
59,4,2,7,2,2,0,40,0
33,4,13,4,2,2,0,40,1
35,4,9,8,1,1,1,40,0
53,4,9,7,2,2,0,40,0
26,4,9,7,2,2,0,40,0
55,6,14,12,2,2,0,50,0
46,4,9,8,1,1,1,45,0
44,7,13,10,3,3,0,38,1
30,6,11,12,2,2,0,60,0
24,4,10,6,2,2,0,24,0
32,4,6,8,1,1,1,37,0
35,4,13,12,2,2,1,40,0
67,4,14,12,2,2,0,30,1
56,6,13,4,2,2,0,20,1
26,4,14,10,4,4,0,20,0
46,4,12,13,2,2,1,40,0
52,4,9,3,2,2,0,48,1
38,6,10,3,2,2,0,40,0
31,4,9,12,1,1,0,50,0
53,4,9,14,2,2,0,30,0
27,4,9,6,1,1,0,40,0
39,4,13,1,2,2,1,40,0
22,4,9,7,2,2,0,40,0
37,4,10,3,2,2,0,35,1
20,4,9,1,2,2,0,30,0
60,2,9,11,2,2,0,40,0
51,4,11,13,1,1,1,48,0
57,1,15,10,2,2,1,50,1
59,4,10,3,2,2,0,40,1
37,4,9,3,2,2,0,40,0
35,4,9,6,2,2,1,40,0
43,4,10,12,2,2,0,72,1
17,4,8,8,2,2,0,35,0
45,4,13,10,2,2,0,50,1
18,4,9,12,2,2,1,40,0
52,4,8,7,2,2,1,40,0
18,4,10,6,2,2,0,9,0
20,4,10,6,1,1,0,40,0
34,4,9,13,2,2,0,40,0
19,4,9,7,1,1,1,20,0
17,2,5,8,2,2,0,45,0
30,1,13,1,2,2,1,35,0
29,4,13,3,2,2,1,45,0
30,4,10,4,2,2,0,50,1
18,4,5,8,2,2,0,15,0
50,7,13,1,1,1,1,37,0
22,4,9,12,2,2,0,40,0
21,4,9,1,2,2,1,35,0
39,6,5,5,2,2,0,40,0
20,4,10,8,2,2,1,25,0
62,4,12,8,2,2,1,7,0
32,4,10,4,2,2,1,38,0
38,4,12,13,2,2,0,40,1
32,4,10,13,1,1,1,40,0
55,4,13,1,2,2,1,40,0
38,4,14,4,2,2,0,70,1
34,4,7,8,2,2,0,30,0
28,4,9,8,2,2,0,20,0
26,4,10,12,2,2,1,37,0
41,4,9,12,2,2,0,40,0
61,7,16,10,2,2,0,40,1
75,6,9,5,2,2,0,40,0
21,4,11,8,2,2,1,50,0
50,4,9,6,2,2,0,40,1
49,5,10,4,2,2,0,60,1
26,4,9,14,2,2,0,65,0
39,4,4,8,2,2,0,40,0
24,6,10,10,4,4,0,40,0
56,4,9,6,2,2,0,18,0
17,4,7,8,1,1,0,17,0
37,4,9,3,2,2,0,52,1
23,4,11,7,2,2,1,30,0
57,6,9,5,2,2,0,60,0
42,2,13,1,2,2,0,45,1
25,4,13,12,2,2,1,40,0
22,4,13,5,2,2,0,20,0
39,4,9,3,1,1,0,40,0
54,4,7,8,1,1,1,40,1
41,5,13,4,2,2,0,50,0
43,1,9,4,3,3,0,40,0
19,4,9,3,2,2,1,40,0
35,4,10,10,2,2,0,40,0
34,4,9,10,2,2,0,60,1
19,4,9,1,2,2,1,30,0
33,4,10,4,2,2,1,40,0
33,4,10,10,2,2,0,52,0
49,4,14,4,2,2,0,65,1
31,4,9,1,2,2,1,50,0
41,4,11,12,2,2,0,60,1
24,4,9,7,3,2,1,40,0
45,7,9,4,2,2,1,38,1
63,4,13,10,2,2,0,45,1
75,4,10,14,2,2,0,16,0
34,4,9,7,1,1,0,40,0
69,4,13,4,1,1,0,50,1
33,4,14,10,2,2,1,40,0
44,4,9,1,2,2,1,43,0
45,4,13,3,2,2,0,40,1
18,4,7,12,2,2,1,20,0
48,4,9,12,2,2,1,52,0
43,4,9,3,2,2,0,40,1
26,4,9,3,1,1,0,60,1
35,4,9,3,2,2,0,50,0
34,4,10,1,1,1,1,40,0
48,4,9,1,2,2,0,70,1
54,2,9,8,1,1,1,40,0
57,4,9,12,2,2,0,40,0
21,4,9,7,2,2,0,60,0
28,4,10,4,3,3,0,55,0
51,4,11,3,2,2,0,40,1
34,2,9,11,2,2,0,53,1
41,2,10,11,2,2,0,45,1
21,4,10,1,2,2,1,27,0
26,4,13,10,2,2,0,58,1
66,4,9,1,4,4,1,40,0
40,4,16,10,4,4,0,45,1
48,4,12,1,2,2,1,40,0
41,4,9,7,2,2,0,40,0
41,4,13,11,2,2,0,60,1
55,2,12,10,4,4,0,40,1
43,4,13,12,2,2,0,40,1
51,4,11,8,2,2,0,50,1
31,4,7,3,2,2,0,40,0
30,6,13,3,2,2,0,60,0
51,4,9,1,2,2,1,40,0
31,2,9,8,3,3,0,40,0
18,4,10,8,2,2,0,37,0
60,4,9,4,2,2,1,40,0
29,4,9,4,4,4,1,40,0
33,4,9,14,2,2,0,40,0
34,4,3,5,2,2,0,40,0
40,5,14,8,2,2,0,99,0
57,4,10,8,2,2,1,38,0
55,2,13,10,2,2,1,60,0
40,6,12,4,2,2,0,60,0
26,7,13,4,2,2,1,35,0
29,4,10,1,3,3,0,40,0
